기준일자	시도	시군구	아파트	억대	매매가
20241231	서울시	동작구	동작구 본동 한신휴플러스 59㎡(계/3/2)	9	90000
20241231	서울시	영등포구	영등포구 양평동3가 거성파스텔 59㎡(계/3/2)	9	90000
20241231	서울시	중구	중구 신당동 약수하이츠 57㎡(복/2/1)	9	90000
20241231	서울시	강북구	강북구 수유동 칸타빌수유팰리스 59㎡(계/3/2)	9	90000
20241231	서울시	종로구	종로구 숭인동 종로센트레빌 59㎡(계/3/2)	9	90000
20241231	서울시	동대문구	동대문구 용두동 롯데캐슬피렌체(주상복합) 59㎡(계/3/2)	9	90000
20241231	서울시	강서구	강서구 내발산동 마곡수명산파크4단지 59㎡(계/3/2)	9	90000
20241231	서울시	마포구	마포구 성산동 월드컵IPARK1차 59㎡(계/3/2)	9	90000
20241231	서울시	성북구	성북구 종암동 종암SK뷰2차 59㎡(계/3/2)	9	90000
20241231	서울시	광진구	광진구 자양동 경남 59㎡(복/3/1)	9	90000
20241231	서울시	강동구	강동구 둔촌동 둔촌신동아(파밀리에) 59㎡(복/3/1)	9	90000
20241231	서울시	마포구	마포구 망원동 망원대림2차 59㎡(계/3/2)	9	90000
20241231	서울시	송파구	송파구 거여동 거여1단지 59㎡(복/3/1)	9	90000
20241231	서울시	종로구	종로구 창신동 두산 59㎡(계/3/1)	9	90000
20241231	서울시	영등포구	영등포구 당산동1가 진로 59㎡(복/3/1)	9	90000
20241231	서울시	영등포구	영등포구 당산동4가 당산현대3차 59㎡(복/2/1)	9	90000
20241231	서울시	마포구	마포구 염리동 상록 57㎡(복/2/1)	9	90000
20241231	서울시	강서구	강서구 염창동 염창동아3차 59㎡(계/3/1)	9	90000
20241231	서울시	송파구	송파구 거여동 거여5단지 59㎡(계/2/1)	9	90000
20241231	서울시	강동구	강동구 암사동 한강현대 59㎡(계/3/1)	9	90000
20241231	서울시	중랑구	중랑구 면목동 쌍용더플래티넘용마산 59㎡(계/3/2)	8.5	89500
20241231	서울시	강서구	강서구 마곡동 신안(422) 59㎡(복/3/1)	8.5	89000
20241231	서울시	양천구	양천구 신월동 신정뉴타운롯데캐슬 59㎡(계/3/2)	8.5	89000
20241231	서울시	금천구	금천구 독산동 롯데캐슬골드파크1차 59㎡(계/3/2)	8.5	89000
20241231	서울시	구로구	구로구 신도림동 신도림대림12차(e편한세상) 59㎡(계/2/1)	8.5	89000
20241231	서울시	구로구	구로구 신도림동 신도림대림12차(e편한세상) 59㎡(복/3/1)	8.5	89000
20241231	서울시	양천구	양천구 신정동 목동삼성래미안2차 59㎡(복/3/1)	8.5	89000
20241231	서울시	송파구	송파구 풍납동 신성노바빌 59㎡(복/3/1)	8.5	89000
20241231	서울시	송파구	송파구 풍납동 씨티극동 59㎡(계/3/1)	8.5	89000
20241231	서울시	성동구	성동구 응봉동 금호현대 59㎡(복/2/1)	8.5	89000
20241231	서울시	성동구	성동구 마장동 청계현대 59㎡(복/3/1)	8.5	89000
20241231	서울시	광진구	광진구 자양동 자양5차현대 59㎡(계/3/1)	8.5	89000
20241231	서울시	강동구	강동구 천호동 천호태영 59㎡(복/3/1)	8.5	88000
20241231	서울시	성북구	성북구 돈암동 돈암코오롱하늘채 59㎡(계/3/2)	8.5	88000
20241231	서울시	금천구	금천구 독산동 금천롯데캐슬골드파크3차(주상복합) 59㎡(계/3/2)	8.5	88000
20241231	서울시	영등포구	영등포구 영등포동7가 경남아너스빌 59㎡(복/3/1)	8.5	88000
20241231	서울시	은평구	은평구 응암동 백련산SK뷰아이파크 59㎡(계/3/2)	8.5	88000
20241231	서울시	강북구	강북구 미아동 북서울자이폴라리스 59㎡(계/3/2)	8.5	88000
20241231	서울시	동작구	동작구 사당동 사당휴먼시아 59㎡(계/3/2)	8.5	88000
20241231	서울시	강북구	강북구 미아동 송천센트레빌 59㎡(계/3/2)	8.5	88000
20241231	서울시	성동구	성동구 행당동 신동아 59㎡(복/2/1)	8.5	88000
20241231	서울시	동대문구	동대문구 장안동 장안래미안1차 59㎡(계/3/2)	8.5	88000
20241231	서울시	용산구	용산구 산천동 한강타운 59㎡(복/3/1)	8.5	88000
20241231	서울시	동작구	동작구 신대방동 한성 59㎡(계/3/1)	8.5	88000
20241231	서울시	마포구	마포구 신수동 성원 59㎡(복/3/1)	8.5	88000
20241231	서울시	강서구	강서구 가양동 강나루현대 59㎡(계/3/1)	8.5	87000
20241231	서울시	은평구	은평구 불광동 불광롯데캐슬 59㎡(계/3/2)	8.5	87000
20241231	서울시	동작구	동작구 사당동 사당자이 60㎡(계/3/1)	8.5	87000
20241231	서울시	동대문구	동대문구 장안동 동대문더퍼스트데시앙 59㎡(계/3/2)	8.5	87000
20241231	서울시	노원구	노원구 상계동 포레나노원 59㎡(계/3/2)	8.5	87000
20241231	서울시	영등포구	영등포구 신길동 보라매경남아너스빌 59㎡(계/3/2)	8.5	87000
20241231	서울시	강동구	강동구 강일동 강동리버스트4단지 59㎡(계/3/2)	8.5	87000
20241231	서울시	동대문구	동대문구 장안동 장안힐스테이트 59㎡(계/3/2)	8.5	87000
20241231	서울시	성북구	성북구 종암동 래미안세레니티 59㎡(계/3/2)	8.5	87000
20241231	서울시	성북구	성북구 길음동 길음뉴타운7단지두산위브 59㎡(계/3/2)	8.5	87000
20241231	서울시	서대문구	서대문구 북아현동 두산 59㎡(복/3/1)	8.5	87000
20241231	서울시	성동구	성동구 마장동 마장신성미소지움 59㎡(계/3/2)	8.5	87000
20241231	서울시	강동구	강동구 상일동 강동리엔파크14단지 59㎡(계/3/2)	8.5	86500
20241231	서울시	영등포구	영등포구 신길동 삼환 59㎡(계/3/1)	8.5	86500
20241231	서울시	금천구	금천구 독산동 롯데캐슬골드파크2차(주상복합) 59㎡(계/3/2)	8.5	86000
20241231	서울시	동대문구	동대문구 휘경동 휘경해모로프레스티지 59㎡(계/3/2)	8.5	86000
20241231	서울시	중랑구	중랑구 면목동 한양수자인사가정파크 59㎡(계/3/2)	8.5	86000
20241231	서울시	관악구	관악구 봉천동 두산 59㎡(계/3/1)	8.5	86000
20241231	서울시	영등포구	영등포구 신길동 한성 59㎡(계/3/1)	8.5	86000
20241231	서울시	성동구	성동구 하왕십리동 한진해모로 59㎡(복/2/1)	8.5	86000
20241231	서울시	송파구	송파구 거여동 거여4단지 59㎡(복/3/1)	8.5	86000
20241231	서울시	영등포구	영등포구 당산동4가 한강 59㎡(복/2/1)	8.5	86000
20241231	서울시	강남구	강남구 대치동 테헤란로대우아이빌(주상복합) 59㎡(복/2/1)	8.5	85500
20241231	서울시	동작구	동작구 대방동 대방현대2차 59㎡(복/2/1)	8.5	85000
20241231	서울시	서대문구	서대문구 천연동 천연뜨란채 56㎡(복/3/1)	8.5	85000
20241231	서울시	노원구	노원구 월계동 월계센트럴아이파크 59㎡(계/3/2)	8.5	85000
20241231	서울시	양천구	양천구 신정동 세양청마루 59㎡(계/3/2)	8.5	85000
20241231	서울시	영등포구	영등포구 양평동4가 삼호한숲 59㎡(복/3/2)	8.5	85000
20241231	서울시	노원구	노원구 공릉동 태릉해링턴플레이스 59㎡(계/3/2)	8.5	85000
20241231	서울시	노원구	노원구 상계동 노원롯데캐슬시그니처 59㎡(계/3/2)	8.5	85000
20241231	서울시	성북구	성북구 길음동 길음뉴타운5단지래미안 59㎡(계/3/2)	8.5	85000
20241231	서울시	관악구	관악구 봉천동 서울대입구아이원 59㎡(계/3/1)	8.5	85000
20241231	서울시	영등포구	영등포구 당산동5가 당산디오빌(주상복합) 59㎡(복/2/1)	8.5	85000
20241231	서울시	종로구	종로구 숭인동 종로청계힐스테이트 59㎡(계/2/2)	8.5	85000
20241231	서울시	종로구	종로구 숭인동 종로청계힐스테이트 59㎡(계/3/1)	8.5	85000
20241231	서울시	구로구	구로구 고척동 고척파크푸르지오 59㎡(계/3/2)	8.5	85000
20241231	서울시	성북구	성북구 길음동 길음뉴타운8단지래미안 59㎡(계/3/2)	8.5	85000
20241231	서울시	강동구	강동구 강일동 강일리버파크7단지 59㎡(계/3/2)	8.5	85000
20241231	서울시	종로구	종로구 창신동 두산 59㎡(계/2/1)	8.5	85000
20241231	서울시	영등포구	영등포구 대림동 현대3차 59㎡(계/3/1)	8.5	85000
20241231	서울시	영등포구	영등포구 문래동3가 문래공원한신 58㎡(복/2/1)	8.5	85000
20241231	서울시	영등포구	영등포구 양평동5가 양평한신 59㎡(복/3/1)	8.5	85000
20241231	서울시	광진구	광진구 화양동 화양현대 59㎡(복/3/1)	8.5	85000
20241231	서울시	동대문구	동대문구 이문동 이문래미안2차 59㎡(계/3/2)	8.5	85000
20241231	서울시	강동구	강동구 둔촌동 둔촌하이츠 59㎡(복/3/1)	8.5	85000
20241231	서울시	양천구	양천구 목동 극동늘푸른 59㎡(복/3/1)	8.5	85000
20241231	서울시	강동구	강동구 성내동 성안마을청구 59㎡(복/3/1)	8.5	85000
20241231	서울시	중랑구	중랑구 면목동 용마산하늘채 59㎡(계/3/2)	8	84000
20241231	서울시	영등포구	영등포구 양평동4가 삼호한숲 59㎡(복/3/1)	8	84000
20241231	서울시	강서구	강서구 내발산동 마곡수명산파크5단지 59㎡(계/3/2)	8	84000
20241231	서울시	성동구	성동구 하왕십리동 극동미라주 59㎡(복/3/1)	8	84000
20241231	서울시	서대문구	서대문구 연희동 연희대우 59㎡(계/3/1)	8	84000
20241231	서울시	마포구	마포구 성산동 성산월드타운대림 59㎡(복/3/2)	8	84000
20241231	서울시	강서구	강서구 염창동 염창동아3차 59㎡(복/3/1)	8	84000
20241231	서울시	성북구	성북구 보문동3가 보문아이파크 59㎡(계/3/2)	8	84000
20241231	서울시	서대문구	서대문구 천연동 천연뜨란채 57㎡(계/3/2)	8	83500
20241231	서울시	영등포구	영등포구 양평동2가 삼성래미안 59㎡(복/3/1)	8	83500
20241231	서울시	동대문구	동대문구 휘경동 브라운스톤휘경 59㎡(계/3/2)	8	83000
20241231	서울시	노원구	노원구 중계동 중계한화꿈에그린더퍼스트 59㎡(계/3/2)	8	83000
20241231	서울시	강북구	강북구 미아동 꿈의숲롯데캐슬 59㎡(계/3/2)	8	83000
20241231	서울시	영등포구	영등포구 대림동 보라매신동아파밀리에 59㎡(계/3/2)	8	83000
20241231	서울시	동작구	동작구 흑석동 우리유앤미 59㎡(복/2/1)	8	83000
20241231	서울시	구로구	구로구 구로동 신도림롯데 59㎡(계/3/1)	8	83000
20241231	서울시	강서구	강서구 가양동 가양6단지 58㎡(복/3/1)	8	83000
20241231	서울시	성북구	성북구 하월곡동 월곡래미안루나밸리 59㎡(계/3/2)	8	83000
20241231	서울시	강동구	강동구 강일동 강일리버파크5단지 59㎡(계/3/2)	8	83000
20241231	서울시	서대문구	서대문구 대현동 신촌럭키 59㎡(복/2/1)	8	83000
20241231	서울시	영등포구	영등포구 문래동6가 베어스타운 59㎡(계/3/1)	8	83000
20241231	서울시	영등포구	영등포구 양평동2가 삼성래미안 59㎡(복/3/1)	8	83000
20241231	서울시	성북구	성북구 종암동 종암아이파크1차 59㎡(계/3/2)	8	83000
20241231	서울시	영등포구	영등포구 대림동 대림코오롱 59㎡(계/3/1)	8	83000
20241231	서울시	관악구	관악구 봉천동 관악동부센트레빌 59㎡(계/3/1)	8	83000
20241231	서울시	강동구	강동구 성내동 코오롱1차 59㎡(계/3/1)	8	82500
20241231	서울시	관악구	관악구 신림동 신림푸르지오1차 59㎡(계/3/1)	8	82500
20241231	서울시	성북구	성북구 길음동 길음뉴타운11단지롯데캐슬골든힐스 59㎡(계/3/2)	8	82000
20241231	서울시	은평구	은평구 응암동 백련산파크자이 59㎡(계/3/2)	8	82000
20241231	서울시	서대문구	서대문구 천연동 천연뜨란채 56㎡(복/3/1)	8	82000
20241231	서울시	노원구	노원구 상계동 노원센트럴푸르지오 59㎡(계/3/2)	8	82000
20241231	서울시	은평구	은평구 응암동 백련산해모로 59㎡(계/3/2)	8	82000
20241231	서울시	강서구	강서구 방화동 신마곡벽산블루밍 59㎡(계/3/2)	8	82000
20241231	서울시	중구	중구 황학동 롯데캐슬베네치아(주상복합) 59㎡(복/2/1)	8	82000
20241231	서울시	은평구	은평구 진관동 은평뉴타운박석고개힐스테이트1단지 59㎡(계/3/2)	8	82000
20241231	서울시	은평구	은평구 진관동 은평뉴타운마고정3단지 59㎡(복/3/2)	8	82000
20241231	서울시	강동구	강동구 성내동 둔촌역청구 59㎡(계/3/1)	8	82000
20241231	서울시	영등포구	영등포구 신길동 삼성래미안 59㎡(복/3/1)	8	81700
20241231	서울시	동작구	동작구 사당동 제일 60㎡(복/2/1)	8	81500
20241231	서울시	관악구	관악구 봉천동 관악파크푸르지오 59㎡(계/3/2)	8	81000
20241231	서울시	동작구	동작구 사당동 삼호그린 59㎡(복/3/1)	8	81000
20241231	서울시	은평구	은평구 진관동 은평뉴타운박석고개힐스테이트12단지 59㎡(계/3/2)	8	81000
20241231	서울시	관악구	관악구 봉천동 관악푸르지오 59㎡(복/3/1)	8	81000
20241231	서울시	성북구	성북구 길음동 길음래미안1차 59㎡(계/3/2)	8	81000
20241231	서울시	성동구	성동구 응봉동 신동아 59㎡(복/2/1)	8	81000
20241231	서울시	영등포구	영등포구 신길동 건영 60㎡(복/2/1)	8	81000
20241231	서울시	성북구	성북구 돈암동 길음역금호어울림센터힐 59㎡(계/3/2)	8	80500
20241231	서울시	구로구	구로구 고척동 벽산베스트블루밍 59㎡(계/3/2)	8	80000
20241231	서울시	강서구	강서구 등촌동 등촌마을서광 59㎡(계/3/1)	8	80000
20241231	서울시	동대문구	동대문구 제기동 이수브라운스톤 59㎡(계/3/1)	8	80000
20241231	서울시	강서구	강서구 마곡동 신안(422) 59㎡(계/3/1)	8	80000
20241231	서울시	구로구	구로구 고척동 고척LIG리가 59㎡(계/3/2)	8	80000
20241231	서울시	영등포구	영등포구 영등포동 두산위브 59㎡(계/3/1)	8	80000
20241231	서울시	은평구	은평구 응암동 힐스테이트백련산4차 59㎡(계/3/2)	8	80000
20241231	서울시	동작구	동작구 대방동 우정 59㎡(계/3/1)	8	80000
20241231	서울시	동작구	동작구 사당동 삼호그린 59㎡(계/2/1)	8	80000
20241231	서울시	동작구	동작구 사당동 사당자이 59㎡(복/3/1)	8	80000
20241231	서울시	강북구	강북구 미아동 꿈의숲해링턴플레이스 59㎡(계/3/2)	8	80000
20241231	서울시	영등포구	영등포구 도림동 동아에코빌 59㎡(복/3/1)	8	80000
20241231	서울시	영등포구	영등포구 신길동 신길경남 59㎡(복/3/1)	8	80000
20241231	서울시	서초구	서초구 서초동 서초이오빌(주상복합) 58㎡(복/2/1)	8	80000
20241231	서울시	은평구	은평구 응암동 e편한세상백련산 59㎡(계/3/2)	8	80000
20241231	서울시	강동구	강동구 상일동 명일중앙하이츠 59㎡(복/3/1)	8	80000
20241231	서울시	영등포구	영등포구 당산동5가 당산디오빌(주상복합) 58㎡(복/2/1)	8	80000
20241231	서울시	은평구	은평구 진관동 은평뉴타운상림4단지아이파크 59㎡(계/3/2)	8	80000
20241231	서울시	성북구	성북구 장위동 꿈의숲대명루첸 59㎡(계/3/1)	8	80000
20241231	서울시	은평구	은평구 진관동 은평뉴타운마고정3단지 59㎡(복/2/2)	8	80000
20241231	서울시	관악구	관악구 봉천동 관악드림타운 60㎡(계/3/1)	8	80000
20241231	서울시	동대문구	동대문구 전농동 전농SK 59㎡(계/3/1)	8	80000
20241231	서울시	서대문구	서대문구 냉천동 동부센트레빌 59㎡(복/3/1)	8	80000
20241231	서울시	강서구	강서구 염창동 삼성관음 59㎡(계/3/1)	8	80000
20241231	서울시	영등포구	영등포구 문래동4가 문래삼환 59㎡(계/3/1)	8	80000
20241231	서울시	서대문구	서대문구 연희동 연희대우 59㎡(복/3/1)	8	80000
20241231	서울시	성동구	성동구 하왕십리동 금호베스트빌 59㎡(복/2/1)	8	80000
20241231	서울시	강남구	강남구 역삼동 디오빌역삼(주상복합) 59㎡(복/2/1)	7.5	79990
20241231	서울시	노원구	노원구 월계동 미륭미성삼호3차 59㎡(복/3/1)	7.5	79900
20241231	서울시	동대문구	동대문구 장안동 장안현대홈타운1차 58㎡(계/3/1)	7.5	79500
20241231	서울시	동대문구	동대문구 이문동 이문e편한세상 59㎡(계/3/1)	7.5	79500
20241231	서울시	강서구	강서구 염창동 극동상록수 59㎡(복/3/1)	7.5	79000
20241231	서울시	은평구	은평구 응암동 녹번역센트레빌 59㎡(계/3/2)	7.5	79000
20241231	서울시	성동구	성동구 송정동 송정건영 59㎡(복/3/1)	7.5	79000
20241231	서울시	은평구	은평구 불광동 북한산래미안 59㎡(계/3/2)	7.5	79000
20241231	서울시	관악구	관악구 봉천동 관악드림타운 59㎡(복/3/1)	7.5	79000
20241231	서울시	동대문구	동대문구 장안동 장안현대홈타운1차 59㎡(계/3/1)	7.5	79000
20241231	서울시	은평구	은평구 불광동 북한산현대홈타운 59㎡(계/3/2)	7.5	79000
20241231	서울시	관악구	관악구 봉천동 봉천벽산블루밍3차 59㎡(계/3/2)	7.5	78000
20241231	서울시	서대문구	서대문구 홍은동 북한산두산위브 59㎡(계/3/2)	7.5	78000
20241231	서울시	성북구	성북구 종암동 종암아이파크2차 59㎡(계/2/2)	7.5	78000
20241231	서울시	구로구	구로구 개봉동 개봉아이파크 59㎡(계/3/2)	7.5	78000
20241231	서울시	동대문구	동대문구 답십리동 래미안엘파인 59㎡(계/3/2)	7.5	78000
20241231	서울시	관악구	관악구 봉천동 관악푸르지오 59㎡(복/3/1)	7.5	78000
20241231	서울시	동대문구	동대문구 답십리동 답십리대우 59㎡(복/3/1)	7.5	78000
20241231	서울시	동대문구	동대문구 청량리동 홍릉동부 59㎡(계/2/1)	7.5	78000
20241231	서울시	마포구	마포구 중동 현대1차 59㎡(복/3/1)	7.5	78000
20241231	서울시	서대문구	서대문구 남가좌동 DMC래미안클라시스 59㎡(계/3/1)	7.5	78000
20241231	서울시	동작구	동작구 사당동 경남아너스빌 59㎡(복/3/1)	7.5	78000
20241231	서울시	영등포구	영등포구 문래동2가 남성맨션 58㎡(복/2/1)	7.5	78000
20241231	서울시	영등포구	영등포구 문래동6가 현대2차 59㎡(계/2/1)	7.5	78000
20241231	서울시	강서구	강서구 염창동 금호타운 59㎡(계/3/1)	7.5	78000
20241231	서울시	영등포구	영등포구 문래동6가 대원 58㎡(계/2/1)	7.5	78000
20241231	서울시	송파구	송파구 거여동 거여5단지 59㎡(복/2/1)	7.5	77500
20241231	서울시	금천구	금천구 시흥동 남서울힐스테이트 59㎡(계/3/2)	7.5	77000
20241231	서울시	강서구	강서구 등촌동 등촌주공3단지 58㎡(복/3/1)	7.5	77000
20241231	서울시	강북구	강북구 미아동 미아동부센트레빌 59㎡(계/3/2)	7.5	77000
20241231	서울시	구로구	구로구 신도림동 현대 59㎡(복/3/1)	7.5	77000
20241231	서울시	동작구	동작구 신대방동 경남 56㎡(복/3/1)	7.5	77000
20241231	서울시	영등포구	영등포구 양평동6가 동양 59㎡(복/3/1)	7.5	77000
20241231	서울시	영등포구	영등포구 양평동3가 양평삼호 59㎡(복/3/1)	7.5	77000
20241231	서울시	구로구	구로구 구로동 삼성래미안 58㎡(계/3/1)	7.5	77000
20241231	서울시	강서구	강서구 등촌동 코오롱하늘채 59㎡(복/3/1)	7.5	77000
20241231	서울시	구로구	구로구 오류동 금강수목원 60㎡(계/5/3)	7.5	77000
20241231	서울시	강서구	강서구 등촌동 한사랑삼성2차 59㎡(계/3/1)	7.5	76000
20241231	서울시	성북구	성북구 종암동 종암아이파크2차 59㎡(계/3/2)	7.5	76000
20241231	서울시	송파구	송파구 거여동 우방1차 59㎡(복/3/1)	7.5	76000
20241231	서울시	노원구	노원구 중계동 성원 59㎡(계/3/1)	7.5	76000
20241231	서울시	성북구	성북구 석관동 래미안석관 59㎡(계/3/2)	7.5	76000
20241231	서울시	관악구	관악구 봉천동 관악드림타운 59㎡(복/2/1)	7.5	76000
20241231	서울시	강서구	강서구 등촌동 대동황토방1차 59㎡(복/3/1)	7.5	76000
20241231	서울시	강동구	강동구 천호동 천호삼성 59㎡(복/3/1)	7.5	76000
20241231	서울시	강동구	강동구 명일동 명일GS 59㎡(복/2/1)	7.5	75800
20241231	서울시	구로구	구로구 천왕동 천왕이펜하우스1단지 59㎡(계/3/2)	7.5	75000
20241231	서울시	구로구	구로구 구로동 구로중앙하이츠(1269) 59㎡(계/3/1)	7.5	75000
20241231	서울시	노원구	노원구 월계동 꿈의숲SK뷰 59㎡(계/3/2)	7.5	75000
20241231	서울시	성북구	성북구 정릉동 정릉꿈에그린 59㎡(계/3/2)	7.5	75000
20241231	서울시	노원구	노원구 중계동 양지대림 59㎡(계/3/1)	7.5	75000
20241231	서울시	은평구	은평구 신사동 응암역효성해링턴플레이스 59㎡(계/3/2)	7.5	75000
20241231	서울시	동대문구	동대문구 전농동 전농삼성(전농삼성래미안) 59㎡(복/3/1)	7.5	75000
20241231	서울시	강동구	강동구 길동 길동우성 57㎡(계/2/1)	7.5	75000
20241231	서울시	강동구	강동구 성내동 현대(302) 59㎡(복/2/1)	7.5	75000
20241231	서울시	성북구	성북구 하월곡동 래미안월곡 59㎡(계/3/2)	7.5	75000
20241231	서울시	성북구	성북구 삼선동2가 삼선푸르지오 59㎡(계/3/2)	7.5	75000
20241231	서울시	영등포구	영등포구 당산동5가 당산디오빌(주상복합) 57㎡(복/2/1)	7.5	75000
20241231	서울시	노원구	노원구 월계동 롯데캐슬루나 59㎡(계/3/2)	7.5	75000
20241231	서울시	성북구	성북구 정릉동 정릉e편한세상2차 59㎡(계/3/2)	7.5	75000
20241231	서울시	은평구	은평구 불광동 북한산현대힐스테이트3차 59㎡(계/3/2)	7.5	75000
20241231	서울시	은평구	은평구 진관동 은평뉴타운마고정3단지 59㎡(복/3/1)	7.5	75000
20241231	서울시	은평구	은평구 응암동 백련산힐스테이트3차 59㎡(계/3/2)	7.5	75000
20241231	서울시	강서구	강서구 공항동 강서센트레빌4차 59㎡(계/3/2)	7.5	75000
20241231	서울시	도봉구	도봉구 창동 창동신도브래뉴1차 59㎡(계/3/1)	7.5	75000
20241231	서울시	강동구	강동구 길동 현대 59㎡(계/3/1)	7.5	75000
20241231	서울시	강서구	강서구 염창동 강변성원 59㎡(복/3/1)	7.5	75000
20241231	서울시	강서구	강서구 염창동 한강동아2차 59㎡(복/3/1)	7.5	75000
20241231	서울시	동대문구	동대문구 답십리동 답십리청솔우성 59㎡(계/3/1)	7.5	75000
20241231	서울시	노원구	노원구 월계동 그랑빌 59㎡(계/2/1)	7.5	75000
20241231	서울시	서대문구	서대문구 북가좌동 월드컵현대 59㎡(복/3/1)	7.5	75000
20241231	서울시	관악구	관악구 신림동 신림동부 60㎡(복/3/1)	7.5	75000
20241231	서울시	구로구	구로구 구로동 삼성래미안 56㎡(복/3/1)	7.5	75000
20241231	서울시	성북구	성북구 길음동 길음뉴타운4단지e편한세상 59㎡(계/3/2)	7.5	75000
20241231	서울시	양천구	양천구 신정동 신정e편한세상 59㎡(계/3/2)	7.5	75000
20241231	서울시	성북구	성북구 보문동3가 보문아이파크 59㎡(복/3/1)	7.5	75000
20241231	서울시	성북구	성북구 돈암동 돈암브라운스톤 59㎡(계/3/2)	7.5	75000
20241231	서울시	노원구	노원구 월계동 월계풍림아이원 59㎡(계/3/2)	7.5	75000
20241231	서울시	강북구	강북구 미아동 삼성래미안트리베라2차 58㎡(계/3/2)	7	74500
20241231	서울시	강서구	강서구 등촌동 등촌주공10단지 58㎡(복/3/1)	7	74000
20241231	서울시	강서구	강서구 염창동 무학 59㎡(복/3/1)	7	74000
20241231	서울시	강서구	강서구 염창동 태진한솔 58㎡(복/3/1)	7	74000
20241231	서울시	금천구	금천구 독산동 e편한세상독산더타워(주상복합) 59㎡(계/3/2)	7	74000
20241231	서울시	구로구	구로구 구로동 신도림롯데 59㎡(계/2/1)	7	74000
20241231	서울시	관악구	관악구 신림동 신림동부센트레빌 59㎡(계/3/2)	7	74000
20241231	서울시	은평구	은평구 불광동 북한산힐스테이트1차 59㎡(계/3/2)	7	74000
20241231	서울시	서대문구	서대문구 홍제동 홍제원현대(홍제원힐스테이트) 59㎡(복/3/1)	7	74000
20241231	서울시	관악구	관악구 봉천동 벽산블루밍1차 59㎡(복/3/2)	7	74000
20241231	서울시	성북구	성북구 종암동 래미안크리시엘 59㎡(계/3/2)	7	74000
20241231	서울시	성북구	성북구 길음동 길음동부센트레빌 59㎡(계/3/2)	7	74000
20241231	서울시	동작구	동작구 흑석동 청호 59㎡(계/3/1)	7	74000
20241231	서울시	강서구	강서구 염창동 염창동아1차 59㎡(복/3/1)	7	74000
20241231	서울시	서대문구	서대문구 홍제동 인왕산현대(인왕산힐스테이트) 59㎡(복/3/1)	7	74000
20241231	서울시	성북구	성북구 안암동1가 래미안안암 59㎡(계/3/2)	7	74000
20241231	서울시	은평구	은평구 진관동 은평뉴타운우물골5단지 59㎡(계/3/1)	7	73900
20241231	서울시	노원구	노원구 상계동 중계센트럴파크 59㎡(계/3/2)	7	73500
20241231	서울시	강서구	강서구 등촌동 태진아름 59㎡(복/3/1)	7	73000
20241231	서울시	구로구	구로구 고척동 삼환로즈빌 59㎡(계/3/2)	7	73000
20241231	서울시	구로구	구로구 개봉동 개봉푸르지오 59㎡(계/3/2)	7	73000
20241231	서울시	구로구	구로구 천왕동 천왕연지타운1단지 59㎡(계/3/2)	7	73000
20241231	서울시	강북구	강북구 미아동 꿈의숲한신더휴 59㎡(계/3/2)	7	73000
20241231	서울시	강서구	강서구 등촌동 등촌주공5단지 58㎡(복/3/1)	7	73000
20241231	서울시	동대문구	동대문구 휘경동 휘경동일하이빌 59㎡(계/3/2)	7	73000
20241231	서울시	중랑구	중랑구 면목동 경남아너스빌 59㎡(계/3/2)	7	73000
20241231	서울시	성북구	성북구 돈암동 돈암힐스테이트 59㎡(계/2/2)	7	73000
20241231	서울시	성북구	성북구 삼선동2가 삼선현대힐스테이트 56㎡(계/3/2)	7	73000
20241231	서울시	동대문구	동대문구 휘경동 동일스위트리버 59㎡(계/3/2)	7	73000
20241231	서울시	동대문구	동대문구 답십리동 두산 59㎡(계/3/1)	7	73000
20241231	서울시	성북구	성북구 동소문동7가 동소문한신휴플러스2차 59㎡(계/3/2)	7	73000
20241231	서울시	마포구	마포구 중동 성산현대2차 59㎡(복/3/1)	7	73000
20241231	서울시	영등포구	영등포구 신길동 삼성 60㎡(복/2/1)	7	73000
20241231	서울시	성북구	성북구 길음동 길음뉴타운2단지푸르지오 59㎡(복/3/2)	7	73000
20241231	서울시	은평구	은평구 응암동 백련산힐스테이트2차 59㎡(계/3/2)	7	72800
20241231	서울시	중랑구	중랑구 신내동 데시앙 59㎡(계/3/2)	7	72000
20241231	서울시	동대문구	동대문구 전농동 동아 57㎡(복/3/1)	7	72000
20241231	서울시	서대문구	서대문구 연희동 연희임광 59㎡(복/3/1)	7	72000
20241231	서울시	성북구	성북구 삼선동4가 코오롱 59㎡(복/3/1)	7	72000
20241231	서울시	서대문구	서대문구 홍은동 북한산두산위브2차 59㎡(계/3/2)	7	72000
20241231	서울시	강서구	강서구 가양동 한보구암마을 59㎡(계/3/1)	7	72000
20241231	서울시	중랑구	중랑구 면목동 용마산모아엘가파크포레 58㎡(계/3/2)	7	72000
20241231	서울시	중랑구	중랑구 면목동 경남아너스빌 59㎡(계/3/1)	7	72000
20241231	서울시	노원구	노원구 중계동 중계주공5단지 58㎡(복/2/1)	7	72000
20241231	서울시	노원구	노원구 하계동 장미 59㎡(복/3/1)	7	72000
20241231	서울시	은평구	은평구 진관동 은평뉴타운상림2단지롯데캐슬 59㎡(계/3/2)	7	72000
20241231	서울시	은평구	은평구 응암동 백련산힐스테이트1차 59㎡(계/3/2)	7	72000
20241231	서울시	강서구	강서구 염창동 극동 59㎡(복/3/1)	7	72000
